0	0.4518101413	0.5251871654	0.0230026933
0	0.0510703050	0.3866260626	0.5623036324
0	0.4526273558	0.3765079851	0.1708646591
0	0.9516571391	0.0372430600	0.0110998009
0	0.1153273948	0.1830472835	0.7016253217
0	0.1218701244	0.2594776003	0.6186522753
0	0.1335038130	0.0376265904	0.8288695966
0	0.7622850874	0.0045359699	0.2331789427
0	0.1341183990	0.7986143015	0.0672672995
0	0.7228200877	0.0295522180	0.2476276943
0	0.0000000000	0.9884463678	0.0115536322
0	0.3817538319	0.1356201647	0.4826260034
0	0.0016489014	0.4328099535	0.5655411451
0	0.0000000036	0.0157586183	0.9842413780
0	0.0000000000	0.7688052254	0.2311947746
1	0.0716803626	0.7173506273	0.2109690100
0	0.0475253902	0.9524746098	0.0000000000
2	0.3535741763	0.6404335628	0.0059922608
2	0.0373455277	0.7528369839	0.2098174884
0	0.2723277489	0.0000000148	0.7276722363
0	0.0073448299	0.2103448617	0.7823103084
1	0.0000156632	0.9982574862	0.0017268505
1	0.9502349317	0.0238146087	0.0259504596
0	0.5903524523	0.1649419057	0.2447056420
0	0.0322699001	0.3749295686	0.5928005312
0	0.9671503201	0.0190043135	0.0138453664
0	0.9430994911	0.0038724460	0.0530280629
1	0.5183286762	0.4816713060	0.0000000178
0	0.1555728210	0.1540714390	0.6903557400
0	0.1272308822	0.0541570865	0.8186120313
0	0.7659850325	0.0038050521	0.2302099154
0	0.2256176215	0.6793622269	0.0950201516
0	0.0764648586	0.8927148515	0.0308202899
0	0.9182866156	0.0441942105	0.0375191740
1	0.0077472632	0.0083402842	0.9839124526
0	0.9353866550	0.0020655802	0.0625477648
0	0.9309293370	0.0031562199	0.0659144431
0	0.1640960728	0.0057014149	0.8302025123
0	0.3708524017	0.0996153958	0.5295322025
0	0.9812077765	0.0182479104	0.0005443132
1	0.2361413773	0.7624799591	0.0013786635
0	0.0000344678	0.8642890244	0.1356765078
1	0.1903579856	0.8096409162	0.0000010981
0	0.1238210103	0.0000845460	0.8760944438
0	0.0000614595	0.0154053907	0.9845331498
0	0.0405401414	0.4336659674	0.5257938912
0	0.9345385537	0.0030658650	0.0623955814
0	0.0522199762	0.6412357214	0.3065443024
0	0.2594754946	0.5041316097	0.2363928957
1	0.6883667667	0.0096078945	0.3020253387
0	0.4803335624	0.5171275582	0.0025388794
1	0.3878188328	0.3935209236	0.2186602436
0	0.2202826951	0.7759392937	0.0037780112
0	0.4174235424	0.5705223321	0.0120541255
1	0.7201189327	0.2790716138	0.0008094535
0	0.7168613653	0.2765844136	0.0065542211
0	0.6435749251	0.3561567838	0.0002682910
1	0.1478868079	0.6932304030	0.1588827891
0	0.4020279183	0.0296275703	0.5683445114
0	0.2424720988	0.7575279012	0.0000000000
0	0.4359279311	0.1594749737	0.4045970953
0	0.2975171152	0.7024314750	0.0000514098
0	0.0001720195	0.0648111369	0.9350168436
0	0.0000016516	0.0000115843	0.9999867641
1	0.8125617678	0.0996296385	0.0878085936
0	0.1823276051	0.2966878929	0.5209845021
0	0.3969530185	0.5106895246	0.0923574570
1	0.0326559639	0.9664345466	0.0009094895
1	0.8534126269	0.0492624121	0.0973249610
0	0.0009302914	0.9824791784	0.0165905302
0	0.6156112927	0.3394755235	0.0449131838
0	0.5361459966	0.0912056118	0.3726483916
0	0.9696247753	0.0303642026	0.0000110221
0	0.8540839570	0.1457058745	0.0002101685
0	0.0000000041	0.9232444713	0.0767555246
0	0.2388861005	0.7601440694	0.0009698301
1	0.0134303259	0.3254197063	0.6611499678
0	0.0797738950	0.3443289172	0.5758971878
0	0.0000000036	0.2825172258	0.7174827706
0	0.0072350965	0.2780729210	0.7146919825
0	0.7719275532	0.0975038832	0.1305685636
0	0.0161261440	0.8223190978	0.1615547581
1	0.1707756500	0.8290108016	0.0002135484
0	0.8696118652	0.0002153786	0.1301727562
0	0.0016720744	0.9982683123	0.0000596133
0	0.9631973206	0.0368026794	0.0000000000
0	0.4385367330	0.0134814113	0.5479818557
0	0.0215510960	0.1237670272	0.8546818768
1	0.2466396309	0.5556941605	0.1976662086
0	0.0033881011	0.9961587120	0.0004531868
0	0.9959968840	0.0000000000	0.0040031160
0	0.0000229805	0.5682721486	0.4317048710
0	0.6050802317	0.2549093793	0.1400103890
0	0.9317523828	0.0031629631	0.0650846541
1	0.7147576965	0.1231815358	0.1620607677
0	0.3384412984	0.0000000000	0.6615587016
1	0.0037998317	0.9961996351	0.0000005332
0	0.9763232414	0.0169919662	0.0066847923
0	0.0424791574	0.8007790917	0.1567417509
0	0.0658677088	0.0035132886	0.9306190026
