0	0.0363121773	0.4077051064	0.5559827163
0	0.3484673824	0.1176080148	0.5339246027
0	0.8932559890	0.1022791551	0.0044648558
0	0.0166754443	0.9833245557	0.0000000000
0	0.0070021376	0.3798923890	0.6131054734
0	0.0672639968	0.9220875459	0.0106484572
0	0.9544938411	0.0455051828	0.0000009761
0	0.7985287828	0.2003947897	0.0010764275
0	0.9361309164	0.0638536106	0.0000154730
0	0.0490942527	0.6952801763	0.2556255711
0	0.1298977546	0.0077007557	0.8624014897
0	0.6234002424	0.2261411453	0.1504586123
0	0.0000000000	1.0000000000	0.0000000000
1	0.8630057976	0.0448979801	0.0920962223
0	0.0000000000	0.0000000754	0.9999999246
0	0.9856134893	0.0000840042	0.0143025065
0	0.0102020116	0.9881264016	0.0016715868
0	0.9290840875	0.0150074810	0.0559084314
0	0.3332348059	0.2503955155	0.4163696786
0	0.9372556052	0.0024868537	0.0602575411
2	0.0163311446	0.1209249356	0.8627439198
0	0.7647270275	0.1818151283	0.0534578442
0	0.0000000107	0.9924914723	0.0075085171
1	0.9760077201	0.0000026147	0.0239896652
0	0.0235438365	0.2096992849	0.7667568787
0	0.0553242447	0.8689592848	0.0757164705
0	0.6244960345	0.2204760361	0.1550279294
1	0.3861091489	0.0262383562	0.5876524949
0	0.0354245334	0.7125573178	0.2520181489
0	0.0532562029	0.7837444553	0.1629993417
0	0.3926429551	0.5895742242	0.0177828207
0	0.2132549913	0.3815982723	0.4051467364
2	0.0156689806	0.9836345778	0.0006964416
0	0.1509079488	0.8439984921	0.0050935592
0	0.0000139017	0.6253645709	0.3746215274
0	0.3311937612	0.0051603371	0.6636459017
0	0.0031129158	0.7987111087	0.1981759755
0	0.4761966621	0.4572880149	0.0665153230
1	0.3016799921	0.6983200079	0.0000000000
0	0.8923961040	0.0170649785	0.0905389175
1	0.7073471846	0.0000967965	0.2925560189
0	0.0318836295	0.0000000022	0.9681163683
0	0.3353012663	0.5571738923	0.1075248414
0	0.0031239716	0.1183767262	0.8784993022
0	0.9793630216	0.0000038691	0.0206331093
0	0.0026860836	0.0000028442	0.9973110723
0	0.9997868465	0.0000000000	0.0002131535
0	0.0043638905	0.9940597803	0.0015763292
1	0.0020879637	0.8567624956	0.1411495407
0	0.2092723883	0.0452715530	0.7454560587
0	0.9845586578	0.0086551069	0.0067862353
0	0.2211987337	0.0025308439	0.7762704224
0	0.3592562888	0.0610316221	0.5797120891
0	0.0144533924	0.9765161414	0.0090304662
0	0.0000000000	0.5531937252	0.4468062748
0	0.5332213157	0.4667783704	0.0000003138
1	0.0000300198	0.2326929776	0.7672770026
0	0.0000060964	0.8897266659	0.1102672377
1	0.2862600384	0.0745479638	0.6391919978
0	0.0055156664	0.2935905779	0.7008937557
0	0.1349159790	0.4665750247	0.3985089962
1	0.5675959487	0.1548217162	0.2775823351
0	0.8978584928	0.0000092336	0.1021322736
0	0.0667524746	0.3414885685	0.5917589570
0	0.4780921071	0.3716438285	0.1502640644
0	0.2519877499	0.5500212222	0.1979910279
0	0.0005191909	0.9984755227	0.0010052864
0	0.0000006524	0.6544132956	0.3455860520
0	0.4892998145	0.0945038310	0.4161963545
0	0.0012121045	0.8938850717	0.1049028238
0	0.9993461510	0.0006478991	0.0000059499
1	0.5553189209	0.4446810605	0.0000000186
0	0.2384405113	0.4481701908	0.3133892979
0	0.2205148813	0.7792909836	0.0001941350
0	0.5895367128	0.3136657653	0.0967975220
0	0.0068363737	0.9926819954	0.0004816309
0	0.3126850624	0.6873149376	0.0000000000
0	0.9489464281	0.0432769100	0.0077766620
0	0.0709527122	0.0001342825	0.9289130053
0	0.5751718408	0.4234254616	0.0014026975
1	0.0256046063	0.3472334217	0.6271619720
0	0.0000073294	0.4984444882	0.5015481824
0	0.2314058676	0.2653836684	0.5032104640
0	0.2864069484	0.0000018343	0.7135912173
0	0.9855577611	0.0143324032	0.0001098357
0	0.0727066827	0.0000703593	0.9272229580
0	0.4477713902	0.0000000360	0.5522285738
0	0.1210031886	0.8573392537	0.0216575577
0	0.8451153676	0.1524691572	0.0024154752
0	0.6240474487	0.3758766023	0.0000759490
0	0.3846029329	0.3327808283	0.2826162388
0	0.5280040294	0.2865500392	0.1854459315
0	0.5453410388	0.0000357399	0.4546232213
0	0.0313719196	0.5118466105	0.4567814699
0	0.7032329843	0.0053347488	0.2914322669
0	0.7952199342	0.0098064023	0.1949736636
0	0.0000011490	0.7957168771	0.2042819739
0	0.9802044073	0.0146772412	0.0051183515
0	0.2073016963	0.7926861427	0.0000121609
0	0.0000000000	0.9398680963	0.0601319037
