Values used for beta_0k(intercept). Sampled from -1.0 to 1.0 uniformly:
   1	-0.1734347722
   2	-0.3020265133
   3	0.8113488913
   4	-0.6876795764
   5	0.3409476984
   6	0.4841499465
   7	0.3121371503
   8	-0.2207034525
   9	0.0387522290
  10	-0.2817394176

Values used for beta_k(effect). Sampled from normal with mean 0 and std 1.0:
   1	-0.2632613301
   2	-1.7371339475
   3	-0.4878962656
   4	-0.1097912154
   5	-0.0131117809
   6	-0.4393163996
   7	-1.4445615038
   8	-0.8588063381
   9	0.1644672343
  10	-2.2607888389
