0	0.1058820380	0.1951937865	0.0788416318	0.0320323085	0.0626136522	0.1109568123	0.3870914881	0.0000722760	0.0245433917	0.0027726149
0	0.0050852662	0.0000109975	0.0707650710	0.0000000000	0.0046774693	0.1253797063	0.0845367169	0.2214996948	0.0031847615	0.4848603164
1	0.0588022169	0.0000212516	0.3574144380	0.0608963117	0.0446497761	0.0031046458	0.0000300471	0.0665934379	0.1046882534	0.3037996216
0	0.0874998569	0.0052155017	0.0014672074	0.0000195280	0.0545547460	0.0013883726	0.0018428214	0.0108856737	0.0163555145	0.8207707779
0	0.0030629684	0.0001039284	0.2908414612	0.0738488184	0.0702236283	0.0235978847	0.0781761904	0.3324661098	0.1001889472	0.0274900633
1	0.8206271146	0.0117162936	0.0132935513	0.0000621862	0.0296718475	0.0008087509	0.0001298163	0.0000000000	0.0052389542	0.1184514854
2	0.0244194306	0.0784564446	0.0139983228	0.0000042746	0.0306360541	0.0151099786	0.0026565092	0.0030013093	0.7149015855	0.1168160906
0	0.0021858668	0.0084545686	0.0365579521	0.0000000377	0.0132223804	0.0001947024	0.0283865362	0.3720834422	0.5198288376	0.0190856761
0	0.0003536698	0.0000036649	0.9172249164	0.0000000000	0.0094479373	0.0052856228	0.0000000000	0.0194198841	0.0400000481	0.0082642566
0	0.0067446305	0.1402972475	0.1815547890	0.0127265153	0.0034051666	0.0176043087	0.0524934000	0.0960248337	0.4294452612	0.0597038475
