1	0.0063453716	0.0000000003	0.0006708973	0.0000000000	0.0016757531	0.0343130731	0.0060782145	0.8133397986	0.1375768915	0.0000000000
2	0.0100839804	0.0002135230	0.2258751360	0.0000031980	0.0620385260	0.1407063387	0.0142190994	0.4457995680	0.1010606257	0.0000000046
0	0.1398149056	0.0000111388	0.0686770307	0.0015274888	0.1659886102	0.0834196186	0.0036630756	0.3814204402	0.1554487299	0.0000289615
1	0.0000000000	0.0299702560	0.1184502960	0.0949454031	0.0392657936	0.2218108574	0.1302007667	0.0332669871	0.3320849443	0.0000046958
1	0.0000102769	0.0017261120	0.0229608433	0.0033646501	0.0228978720	0.0000265472	0.0000000977	0.9435939290	0.0027033167	0.0027163551
0	0.0035860247	0.0416596345	0.0065756489	0.0328232681	0.3516593902	0.0014684354	0.0130938840	0.0614757803	0.4013815732	0.0862763607
0	0.0011963545	0.0565236548	0.0114399626	0.1155373371	0.3973952815	0.0203468243	0.0000000000	0.0902572084	0.0812964354	0.2260069414
0	0.0001313515	0.0003637507	0.0017856303	0.3371861803	0.0024120735	0.0067607924	0.0335454897	0.5686203882	0.0099399917	0.0392543518
1	0.0039748143	0.0254240482	0.4264905540	0.0000002441	0.0000000000	0.0827761554	0.2304418876	0.0944841420	0.0275399269	0.1088682276
1	0.0001391285	0.0425848362	0.0225898590	0.0110484748	0.0000024904	0.1285843611	0.0520651716	0.1800115112	0.5629741673	0.0000000000
