1	0.661
2	0.076
3	0.299
4	0.753
5	0.27
6	0.603
7	0.51
8	0.044
9	0.83
10	0.109
11	0.35
12	0.013
13	0.154
14	0.458
15	0.065
16	0.206
17	0.004
18	0.033
19	0.027
20	0.076
21	0.218
22	0.529
23	0.813
24	0.149
25	0.568
26	0.147
27	0.13
28	0.207
29	0.36
30	0.169
31	0.033
32	0.691
33	0.63
34	0.119
35	0.355
36	0.454
37	0.74
38	0.88
39	0.429
40	0.593
41	0.1
42	0.819
43	0.004
44	0.827
45	0.203
46	0.793
47	0.58
48	0.069
49	0.053
50	0.1
51	0.27
52	0.761
53	0.575
54	0.639
55	0.278
56	0.33
57	0.858
58	0.905
59	0.108
60	0.331
61	0.141
62	0.18
63	0.533
64	0.227
65	0.63
66	0.775
67	0.712
68	0.294
69	0.068
70	0.068
71	0.631
72	0.541
73	0.038
74	0.385
75	0.096
76	0.106
77	0.087
78	0
79	0.028
80	0.633
81	0.357
82	0.025
83	0.342
84	0.387
85	0.201
86	0.062
87	0.12
88	0.893
89	0.096
90	0.126
91	0.006
92	0.841
93	0.648
94	0.98
95	0.265
96	0.656
97	0.09
98	0.765
99	0.126
100	0.961
101	0.266
102	0.062
103	0.449
104	0.356
105	0.572
106	0.114
107	0.221
108	0.954
109	0.201
110	0.271
111	0.077
112	0.2
113	0.984
114	0.491
115	0.292
116	0.77
117	0.74
118	0.305
119	0.039
120	0.104
121	0.132
122	0.196
123	0.486
124	0.331
125	0.828
126	0.939
127	0.634
128	0.144
129	0.84
130	0.847
131	0.971
132	0.947
133	0.349
134	0.376
135	0.706
136	0.817
137	0.567
138	0.572
139	0.033
140	0.489
141	0.283
142	0.765
143	0.495
144	0.186
145	0.076
146	0.01
147	0.125
148	0.596
149	0.116
150	0.708
151	0.574
152	0.749
153	0.288
154	0.542
155	0.111
156	0.541
157	0.864
158	0.419
159	0.423
160	0.356
161	0.908
162	0.444
163	0
164	0.008
165	0.899
166	0.575
167	0.596
168	0.008
169	0.223
170	0.249
171	0.278
172	0.378
173	0.01
174	0.248
175	0.052
176	0.899
177	0.143
178	0.119
179	0.9
180	0.015
181	0.077
182	0.82
183	0.19
184	0.176
185	0.365
186	0.163
187	0.159
188	0.023
189	0.749
190	0.415
191	0.524
192	0.705
193	0.533
194	0.185
195	0.045
196	0.094
197	0.288
198	0.642
199	0.054
200	0.504
201	0.508
202	0.052
203	0.111
204	0.494
205	0.887
206	0.603
207	0.218
208	0.81
209	0.461
210	0.346
211	0.331
212	0.01
213	0.446
214	0.203
215	0.52
216	0.78
217	0.213
218	0.742
219	0.315
220	0.897
221	0.205
222	0.026
223	0.027
224	0.042
225	0.704
226	0.429
227	0.57
228	0.295
229	0.472
230	0.897
231	0.795
232	0.827
233	0.418
234	0.629
235	0.661
236	0.879
237	0.35
238	0.398
239	0.533
240	0.075
241	0.265
242	0.889
243	0.569
244	0.079
245	0.048
246	0.332
247	0.283
248	0.433
249	0.73
250	0.852
251	0.508
252	0.698
253	0.276
254	0.146
255	0.723
256	0.634
257	0.046
258	0.151
259	0.533
260	0.68
261	0.191
262	0.486
263	0.832
264	0.026
265	0.502
266	0.251
267	0.093
268	0.863
269	0.193
270	0.689
271	0.982
272	0.848
273	0.074
274	0.719
275	0.674
276	0.322
277	0.259
278	0.371
279	0.818
280	0.049
281	0.492
282	0.21
283	0.265
284	0.512
285	0.08
286	0.926
287	0.51
288	0.481
289	0.881
290	0.672
291	0.619
292	0.174
293	0.144
294	0.378
295	0.101
296	0.665
297	0.105
298	0.647
299	0.705
300	0.062
301	0.122
302	0.796
303	0.209
304	0.164
305	0.008
306	0.115
307	0.825
308	0.326
309	0.242
310	0.312
311	0.804
312	0.639
313	0.557
314	0.973
315	0.706
316	0.337
317	0.137
318	0.025
319	0.453
320	0.367
321	0.923
322	0.037
323	0.814
324	0.385
325	0.779
326	0.39
327	0.269
328	0.229
329	0.197
330	0.479
331	0.846
332	0.239
333	0.68
334	0.729
335	0.793
336	0.154
337	0.548
338	0.022
339	0.007
340	0.407
341	0.126
342	0.341
343	0.751
344	0.066
345	0.334
346	0.52
347	0.073
348	0.949
349	0.411
350	0.097
351	0.868
352	0.763
353	0.064
354	0.044
355	0.075
356	0.585
357	0.36
358	0.415
359	0.47
360	0.27
361	0.647
362	0.657
363	0
364	0.185
365	0.598
366	0.686
367	0.457
368	0.743
369	0.844
370	0.286
371	0.65
372	0
373	0.136
374	0.602
375	0.1
376	0.24
377	0.01
378	0.92
379	0.709
380	0.099
381	0.502
