0	0.0000000000	0.0000000000	0.1800627832	0.0983873807	0.1355749454	0.0672584468	0.0052014530	0.1209571747	0.0940347066	0.2985231096
0	0.3914530644	0.1862837471	0.0056521040	0.0314965332	0.0063354722	0.0345874918	0.0383210984	0.0000000003	0.0161990961	0.2896713926
0	0.0000000145	0.0112350764	0.0359814810	0.0352546618	0.4999164536	0.0258507433	0.0000031214	0.0000000006	0.3374265650	0.0543318826
0	0.0858961925	0.0165450725	0.0055764657	0.0034537542	0.2331085683	0.0000000000	0.0579249524	0.0409281316	0.0932608454	0.4633060175
0	0.0188301892	0.0678613132	0.0000000000	0.0005129125	0.3266152830	0.0350620563	0.0046347046	0.0311683062	0.0212995654	0.4940156696
0	0.0008513335	0.1169179152	0.0029438188	0.0458272701	0.6898275379	0.0057306651	0.0187666085	0.0181816450	0.0666663856	0.0342868201
0	0.0200963173	0.1469007503	0.0187155329	0.0428157212	0.0106252985	0.0006293686	0.0192812614	0.1481955427	0.1631949620	0.4295452452
0	0.0557842469	0.0012447091	0.0000034117	0.1753934392	0.2028510762	0.0875924708	0.0779377170	0.0760252743	0.2330208175	0.0901468374
0	0.0613805328	0.1517197934	0.0001553450	0.0803559651	0.1387529257	0.2398845795	0.0216040530	0.0729044674	0.2319236154	0.0013187228
0	0.5955395863	0.0005728657	0.0216120664	0.0234321989	0.0592309043	0.0134624008	0.0118671879	0.0000317239	0.2203921288	0.0538589372
0	0.0002154421	0.0000790198	0.1065170651	0.2348301716	0.1346829370	0.3872003022	0.1141008438	0.0206735667	0.0014351777	0.0002654740
0	0.0391635914	0.0292399402	0.0121688202	0.0014941879	0.0000014512	0.0001251601	0.0081486503	0.0000532701	0.9025543737	0.0070505549
0	0.0902682915	0.3904505475	0.0149272297	0.0000275613	0.0721600535	0.0316879560	0.0069830495	0.1103143699	0.1456548693	0.1375260717
0	0.2443392702	0.0003778662	0.0000000000	0.0218216067	0.0883490700	0.5398232181	0.0025594741	0.0000103581	0.0551958096	0.0475233271
1	0.0082035132	0.0105904968	0.0018275538	0.0000088012	0.0421668381	0.0042422304	0.0001766374	0.0059916266	0.8711517269	0.0556405757
1	0.0129592923	0.0198681713	0.0080810620	0.0009358638	0.0065596440	0.0012755806	0.0006465115	0.0000012000	0.6294718759	0.3202007986
0	0.0250329750	0.0030308154	0.0000011046	0.0107618823	0.6285470576	0.0136436384	0.0177123808	0.0620344212	0.2391972451	0.0000384796
0	0.0037730709	0.0055675918	0.0251506250	0.0015062612	0.3741429710	0.1003627689	0.0856779862	0.0819707194	0.3214522331	0.0003957725
1	0.0765525730	0.0000237104	0.0025892648	0.0132096491	0.0264680038	0.0170881321	0.0172179694	0.0030855135	0.6818148973	0.1619502866
0	0.1499818313	0.0469899351	0.0723719899	0.0008995493	0.2914630644	0.0122887922	0.2328421636	0.0065579155	0.1351893468	0.0514154120
0	0.0436133151	0.3078769165	0.0843041943	0.0105769527	0.0310902173	0.0314288842	0.0842183776	0.1998841484	0.2062314446	0.0007755494
0	0.1324910413	0.0441421779	0.1193273895	0.0195096260	0.1864085843	0.0603817876	0.1385976345	0.0000000000	0.2961155316	0.0030262274
0	0.0030786959	0.2360440941	0.0131848562	0.0000000003	0.1538628385	0.0666308465	0.1697612463	0.0219972646	0.3319718433	0.0034683144
0	0.0355833001	0.1411492591	0.0043570354	0.0000000000	0.0666681244	0.0261760425	0.2038349905	0.0000044509	0.2151725671	0.3070542299
0	0.2033364453	0.0136657708	0.0000001656	0.0880591000	0.1065907354	0.0000000513	0.0009816912	0.0244320551	0.2463846318	0.3165493536
1	0.0007893146	0.0001647819	0.0005434059	0.0000000000	0.0013667309	0.0000263308	0.0000000000	0.0001407739	0.9691691400	0.0277995221
0	0.2212321962	0.0026952272	0.0029673534	0.4841064108	0.0002275233	0.0148927546	0.1160801177	0.1438737295	0.0010076880	0.0129169994
0	0.0000000000	0.0135470940	0.0000673000	0.0502019947	0.1136513272	0.3860551524	0.0229505810	0.0179507400	0.0666614705	0.3289143402
0	0.0142219095	0.0000384201	0.0000000191	0.0107102490	0.0250162153	0.0158163936	0.0028764081	0.0001705125	0.7495561679	0.1815937049
2	0.0032648605	0.0000163123	0.0000083415	0.0000000000	0.0033167914	0.0020984546	0.0000000000	0.0000000000	0.8862560448	0.1050391948
1	0.0015956972	0.0009637821	0.0020660326	0.0002314077	0.0748551505	0.0055835442	0.0000000000	0.0281649503	0.5695535236	0.3169859118
1	0.0003109922	0.0002793540	0.0004484358	0.0041832309	0.0642728379	0.0182111803	0.0133773564	0.0050482911	0.6430596869	0.2508086345
0	0.1029229047	0.0015552508	0.0023418307	0.0003528800	0.0400319583	0.2363966139	0.0000002680	0.0308828073	0.2092407668	0.3762747194
0	0.2158042297	0.0655883702	0.0514692444	0.0714032799	0.0814408699	0.2520265553	0.0029469511	0.0351215699	0.0235298225	0.2006691072
0	0.0101299779	0.0856397448	0.0165208360	0.1131758280	0.1608897882	0.0238059648	0.0115983282	0.0264989251	0.0670700329	0.4846705741
1	0.0530566158	0.0000000000	0.0124562437	0.0014462490	0.0366826997	0.2276810687	0.0000000000	0.0000000000	0.6155712447	0.0531058784
0	0.0000493578	0.0519033686	0.0350186767	0.0150536769	0.1164132245	0.1583957636	0.0000650162	0.0188042732	0.0477119225	0.5565847200
0	0.0000000740	0.6520166089	0.0002980600	0.0167011096	0.0154785875	0.0379477291	0.0208415085	0.1463494603	0.0830102711	0.0273565908
0	0.1835177268	0.0035605293	0.0015562483	0.0002904922	0.0162849060	0.0773660635	0.0090964426	0.0356039163	0.0461134175	0.6266102573
0	0.6176053334	0.0007662990	0.0040978225	0.0388909355	0.0103679823	0.0661640690	0.0076616218	0.0219077006	0.0553103470	0.1772278888
1	0.3921580750	0.0059064877	0.0007831621	0.0124890617	0.2341097136	0.1518997716	0.0055824078	0.0219983631	0.0882022228	0.0868707347
1	0.0141663893	0.0006559727	0.0117372745	0.1028075090	0.0456312914	0.0033165464	0.0016314492	0.0276084291	0.0560600927	0.7363850458
0	0.3686096674	0.1024835763	0.0010829737	0.0175978454	0.0000003969	0.0035818991	0.0408431868	0.0810460176	0.0569320778	0.3278223590
0	0.5145697073	0.0494930285	0.0000555625	0.0002011099	0.2140332959	0.0030007672	0.0000174801	0.0193610547	0.1534459623	0.0458220315
0	0.0319694987	0.1450334276	0.0000001776	0.0471720157	0.4205100224	0.0234628364	0.1428412604	0.0155326653	0.0289147089	0.1445633870
0	0.0184073488	0.0796014418	0.0095930557	0.0080277823	0.0845484351	0.2849222753	0.0000000000	0.1765258805	0.1879557539	0.1504180265
0	0.0058462367	0.0711574654	0.0000315150	0.0797619234	0.0251498718	0.0012844015	0.0385232540	0.1765714189	0.3912191324	0.2104547812
0	0.3564471328	0.0448540834	0.0537575211	0.0001409791	0.0373761132	0.3611543642	0.0189486528	0.0023435848	0.0084238282	0.1165537404
0	0.0031164082	0.5398954744	0.0000000000	0.0413827223	0.1927838070	0.0493777935	0.1107793318	0.0307866585	0.0100508693	0.0218269352
0	0.0715500045	0.0008610933	0.0000000000	0.0004299057	0.0000000000	0.0114109686	0.0000024410	0.0004404946	0.8752250945	0.0400799977
0	0.1252140774	0.0256868511	0.0021116769	0.0621185740	0.2308701807	0.0045344799	0.0280471560	0.0056907379	0.0534545218	0.4622717442
0	0.0186660161	0.0442469674	0.0042282598	0.0114273142	0.0333532558	0.0031618761	0.5552412905	0.0001804336	0.0970859016	0.2324086850
1	0.0162011494	0.0001878152	0.0244542189	0.0018983672	0.1028790526	0.0177922828	0.0003210643	0.0101662054	0.1413627051	0.6847371390
0	0.0000141336	0.0044827393	0.0000000000	0.1094988286	0.0621779577	0.0000022491	0.3895656457	0.0602973026	0.2351025082	0.1388586352
0	0.1196390807	0.0968799994	0.0059010132	0.0000207447	0.0030771899	0.0468876741	0.0000000000	0.0000000000	0.0682429451	0.6593513529
0	0.0000117951	0.5234215328	0.0248576162	0.0166735895	0.0130658615	0.0251742037	0.0065631343	0.1681411032	0.0526545877	0.1694365760
0	0.1183908342	0.0877644625	0.0003512659	0.0134832463	0.1912399015	0.5131690424	0.0039145816	0.0305562162	0.0000148501	0.0411155991
0	0.1308736210	0.0002246875	0.0301545503	0.0380530739	0.0050633497	0.0938993060	0.0006787704	0.0907698723	0.0358827223	0.5744000467
0	0.0077579371	0.0181538335	0.0733332053	0.0003995664	0.6202948525	0.0950609559	0.1186564391	0.0000744568	0.0468292535	0.0194394998
1	0.0907181907	0.0130844914	0.0011658983	0.0000007734	0.1254155120	0.0106722770	0.0396460943	0.0021012921	0.6697987392	0.0473967317
0	0.0046720368	0.0000000057	0.0000062457	0.0185545022	0.4734949544	0.0078357171	0.0195199118	0.0192452284	0.2391476282	0.2175237697
0	0.4276682694	0.0525645491	0.0437421202	0.0000000000	0.0144010073	0.0000182631	0.0277774400	0.0343121835	0.0098695365	0.3896466309
0	0.0234564684	0.0357224786	0.0000000000	0.0082861689	0.2125503166	0.1971330235	0.4006625647	0.0003111947	0.0496903327	0.0721874520
0	0.0105468099	0.0523641554	0.0782491414	0.1843012893	0.0112426896	0.0147256073	0.0474366228	0.0801357215	0.5182626318	0.0027353309
1	0.0437507241	0.0021670438	0.0000707291	0.0045875245	0.0000103671	0.0025055417	0.0000000000	0.0000588395	0.9091676533	0.0376815769
0	0.0208982104	0.1238676293	0.2109554565	0.0000000000	0.1492146153	0.0038845809	0.0208218802	0.2024936780	0.2013606127	0.0665033368
0	0.3557923677	0.1254955272	0.0550131888	0.0065893925	0.0219383175	0.2996817904	0.1034666275	0.0000012451	0.0145512068	0.0174703364
0	0.0021810700	0.0085460956	0.0038420906	0.0204101954	0.2634093988	0.0562976734	0.0711255338	0.0000000003	0.5741871486	0.0000007935
0	0.4243886217	0.1505054377	0.0193981584	0.0716138645	0.0340472224	0.0032939752	0.1953019981	0.0216615866	0.0513612473	0.0284278881
0	0.3504168154	0.0025008296	0.0459176416	0.0000038375	0.0001089466	0.1445930136	0.0000000546	0.3946234276	0.0075504072	0.0542850263
0	0.1419007656	0.0541352080	0.0064158050	0.0012776369	0.7181676175	0.0000001269	0.0010737220	0.0200904787	0.0031903641	0.0537482752
0	0.0347575118	0.0414256526	0.0005618676	0.0074237288	0.6424739409	0.0731795288	0.0953670563	0.0053343284	0.0396930734	0.0597833114
0	0.7376850367	0.0000000000	0.0000002495	0.0000000000	0.0004646861	0.1341101689	0.0000000001	0.0703756200	0.0095318297	0.0478324090
0	0.0410970112	0.0261812271	0.4846721001	0.0159128587	0.3271982032	0.0000000125	0.0447308485	0.0356074233	0.0245981681	0.0000021473
1	0.0000004599	0.0262580478	0.0031408903	0.0000001096	0.0203707517	0.0017996167	0.0001675272	0.0000015003	0.9326562971	0.0156047992
0	0.1311514543	0.0000704041	0.0001513239	0.0129461501	0.0000007648	0.1532207929	0.5103291866	0.0781948542	0.0615024401	0.0524326290
1	0.0065282393	0.0238818275	0.0125328373	0.0000005246	0.1280660176	0.0000076828	0.0007770618	0.0001821433	0.1134592619	0.7145644038
0	0.1399277356	0.0048297500	0.0000000000	0.0052026178	0.0584710435	0.0571337209	0.0010370082	0.0000000000	0.1156283242	0.6177697998
0	0.1924138191	0.0008222582	0.0292119458	0.0003542410	0.6887402844	0.0210067000	0.0402734734	0.0071320019	0.0087377239	0.0113075523
0	0.0209894789	0.1904504042	0.0195744966	0.0671989235	0.0228351522	0.0000000000	0.1122623289	0.1164041526	0.0006637118	0.4496213513
1	0.0000000001	0.0001206337	0.0010145671	0.0014792763	0.0308096856	0.0071641282	0.0000487532	0.0502124914	0.3131427807	0.5960076838
1	0.0138688725	0.0000000003	0.0021978205	0.0000083897	0.0036216769	0.0038686541	0.0011859512	0.0002306329	0.4610314492	0.5139865527
0	0.0845930030	0.0001166388	0.0000889183	0.0000372784	0.3134514553	0.0000000032	0.5870197587	0.0060881368	0.0000512276	0.0085535799
