1	0.289
2	0.149
3	0.426
4	0
5	0.707
6	0.594
7	0.475
8	0.236
9	0.741
10	0.398
11	0.64
12	0.526
13	0.776
14	0.68
15	0.943
16	0.242
17	0.933
18	0.146
19	0.04
20	0.713
21	0.963
22	0.544
23	0.324
24	0.868
25	0.657
26	0.347
27	0.059
28	0.836
29	0.404
30	0.71
31	0.902
32	0.055
33	0.184
34	0.766
35	0.788
36	0.059
37	0.807
38	0.204
39	0.14
40	0.767
41	0.699
42	0.825
43	0.906
44	0.872
45	0.603
46	0.135
47	0.855
48	0.062
49	0.024
50	0.014
51	0.43
52	0.98
53	0.898
54	0.02
55	0.718
56	0.374
57	0.71
58	0.892
59	0.76
60	0.698
61	0.154
62	0.21
63	0.726
64	0.948
65	0.044
66	0.224
67	0.591
68	0.627
69	0.688
70	0.714
71	0.782
72	0.832
73	0.361
74	0.023
75	0.517
76	0.228
77	0.336
78	0.208
79	0.693
80	0.652
81	0.372
82	0.281
83	0.874
84	0.864
85	0.064
86	0.218
87	0.264
88	0.15
89	0.012
90	0.087
91	0.083
92	0.983
93	0.077
94	0.471
95	0.788
96	0.389
97	0.506
98	0.468
99	0.942
100	0.696
101	0.447
102	0.914
103	0.234
104	0.602
105	0.734
106	0.941
107	0.718
108	0.172
109	0.45
110	0.354
111	0.29
112	0.499
113	0.962
114	0.759
115	0.003
116	0.18
117	0.03
118	0.581
119	0.93
120	0.307
121	0.039
122	0.245
123	0.462
124	0.262
125	0.725
126	0.208
127	0.741
128	0.346
129	0.057
130	0.647
131	0.232
132	0.277
133	0.447
134	0.501
135	0.519
136	0.978
137	0.901
138	0.983
139	0.956
140	0.804
141	0.332
142	0.885
143	0.844
144	0.335
145	0.591
146	0.636
147	0.766
148	0.055
149	0.016
150	0.544
151	0.105
152	0.876
153	0.234
154	0.522
155	0
156	0.2
157	0.589
158	0.94
159	0.481
160	0.455
161	0.32
162	0.202
163	0.209
164	0.251
165	0.306
166	0.008
167	0.034
168	0.434
169	0.221
170	0.418
171	0.569
172	0
173	0.672
174	0.586
175	0.616
176	0.042
177	0.509
178	0.972
179	0.228
180	0.128
181	0.959
182	0.235
183	0.178
184	0.629
185	0.559
186	0.371
187	0.198
188	0.563
189	0.697
190	0.277
191	0.044
192	0.129
193	0.277
194	0.3
195	0.046
196	0.257
197	0.779
198	0.186
199	0.925
200	0.973
201	0.415
202	0.384
203	0.927
204	0.082
205	0.628
206	0.569
207	0.787
208	0.59
209	0.799
210	0.775
211	0.367
212	0.982
213	0.434
214	0.784
215	0.18
216	0.352
217	0.121
218	0.369
219	0.53
220	0.526
221	0.435
222	0.547
223	0.773
224	0.106
225	0.637
226	0.773
227	0.812
228	0.665
229	0.524
230	0.203
231	0.102
232	0.234
233	0.852
234	0.31
235	0.284
236	0.708
237	0.598
238	0.751
239	0.71
240	0.541
241	0.882
242	0.501
243	0.691
244	0.601
245	0.896
246	0.108
247	0.014
248	0.353
249	0.703
250	0.232
251	0.152
252	0.477
253	0.97
254	0.315
255	0.097
256	0.267
257	0.484
258	0.286
259	0.916
260	0.082
261	0.133
262	0.914
263	0.563
264	0.536
265	0.774
266	0.966
267	0.791
268	0.374
269	0.48
270	0.516
271	0.881
272	0.062
273	0.808
274	0.537
