1	0.885
2	0.094
3	0.319
4	0.058
5	0.982
6	0.934
7	0.866
8	0.187
9	0.406
10	0.443
11	0.244
12	0.77
13	0.296
14	0.404
15	0.021
16	0.913
17	0.119
18	0.156
19	0.062
20	0.403
21	0.422
22	0.104
23	0.295
24	0.314
25	0.595
26	0.888
27	0.167
28	0.326
29	0.485
30	0.575
31	0.402
32	0.907
33	0.419
34	0.32
35	0.144
36	0.955
37	0.245
38	0.622
39	0.738
40	0.718
41	0.121
42	0.029
43	0.083
44	0.835
45	0.244
46	0.041
47	0.625
48	0.8
49	0.475
50	0.237
51	0.074
52	0.431
53	0.237
54	0.161
55	0.392
56	0.988
57	0.781
58	0.654
59	0.753
60	0.12
61	0.448
62	0.635
63	0.778
64	0.578
65	0.417
66	0.099
67	0.415
68	0.838
69	0.908
70	0.858
71	0.462
72	0.896
73	0.851
74	0.918
75	0.801
76	0.285
77	0.926
78	0.781
79	0.58
80	0.844
81	0.311
82	0.79
83	0.131
84	0.295
85	0.898
86	0.025
87	0.346
88	0.771
89	0.933
90	0.235
91	0.094
92	0.761
93	0.477
94	0.91
95	0.695
96	0.016
97	0.93
98	0.795
99	0.662
100	0.496
101	0.747
102	0.609
103	0.078
104	0.999
105	0.85
106	0.103
107	0.199
108	0.632
109	0.687
110	0.254
111	0.415
112	0.571
113	0.102
114	0.044
115	0.701
116	0.929
117	0.898
118	0.491
119	0.379
120	0.124
121	0.026
122	0.647
123	0.874
124	0.024
125	0.575
126	0.554
127	0.743
128	0.412
129	0.661
130	0.138
131	0.606
132	0.979
133	0.985
134	0.889
135	0.182
136	0.613
137	0.958
138	0.459
139	0.414
140	0.832
141	0.3
142	0.657
143	0.843
144	0.523
145	0.664
146	0.934
147	0.116
148	0.65
149	0.79
150	0.84
151	0.612
152	0.102
153	0.954
154	0.343
155	0.387
156	0.449
157	0.959
158	0.582
159	0.569
160	0.04
161	0.289
162	0.461
163	0.126
164	0.707
165	0.304
166	0.869
167	0.84
168	0.44
169	0.403
170	0.586
171	0.412
172	0.168
173	0.843
174	0.079
175	0.583
176	0.877
177	0.204
178	0.591
179	0.912
180	0.266
181	0.78
182	0.606
183	0.117
184	0.407
185	0.401
186	0.904
187	0.142
188	0.396
189	0.821
190	0.198
191	0
192	0
193	0.274
194	0.859
195	0.805
196	0.746
197	0.109
198	0.323
199	0.517
200	0.75
201	0.233
202	0.806
203	0.391
204	0.146
205	0.844
206	0.453
207	0.081
208	0.309
209	0.389
210	0.99
211	0.67
212	0.179
213	0.741
214	0.499
215	0.122
216	0.322
217	0.186
218	0.892
219	0.966
220	0.019
221	0.682
222	0.264
223	0.877
224	0.888
225	0.657
226	0.062
227	0.287
228	0.195
229	0.406
230	0.296
231	0.547
232	0.925
233	0.019
234	0.557
235	0.463
236	0.002
237	0.687
238	0.017
239	0.391
240	0.003
241	0.697
242	0
243	0.597
244	0.645
245	0.094
246	0.204
247	0.985
248	0.254
249	0.762
250	0.351
251	0.401
252	0.792
253	0.481
254	0.372
255	0.378
256	0.561
257	0.594
258	0.387
259	0.094
260	0.159
261	0.921
262	0.448
263	0.418
264	0.694
265	0.504
266	0.248
267	0.631
268	0.961
269	0.906
270	0.523
271	0.069
272	0.895
273	0.469
274	0.52
275	0.751
276	0.245
277	0.93
278	0.264
279	0.224
280	0.352
281	0.787
282	0.845
283	0.913
284	0.64
285	0.197
286	0.516
287	0.655
288	0.517
289	0.044
290	0.166
291	0.735
292	0.93
293	0.568
294	0.05
295	0.327
296	0.022
297	0.847
298	0.416
299	0.056
300	0.261
301	0.02
302	0.53
303	0.553
304	0.584
305	0.891
306	0.947
307	0.943
308	0.892
309	0.841
310	0.957
311	0.831
312	0.898
313	0.927
314	0.598
315	0.597
316	0.1
317	0.834
318	0.296
319	0.272
320	0.771
321	0.721
322	0.735
323	0.051
324	0.355
325	0.374
326	0.987
327	0.838
328	0.416
329	0.975
330	0.631
331	0.262
332	0.398
333	0.337
334	0.722
335	0.853
336	0.302
337	0.687
338	0.358
339	0.593
340	0.409
341	0.049
342	0.184
343	0.992
344	0.186
345	0.611
346	0.34
347	0.006
348	0.532
349	0.985
350	0.042
351	0.031
352	0.365
353	0.782
354	0.477
355	0.175
356	0.112
357	0.298
358	0.921
359	0.069
360	0.376
361	0.19
362	0.97
363	0.796
364	0.897
365	0.953
366	0.096
367	0.372
368	0.434
369	0.343
370	0.624
371	0.321
372	0.055
373	0.135
374	0.235
375	0.75
376	0.479
377	0.784
378	0.822
379	0.843
380	0.715
381	0.211
382	0.737
383	0
384	0.402
385	0.683
386	0.271
387	0.127
388	0.401
389	0.111
390	0.159
391	0.755
392	0.911
393	0.194
394	0.35
395	0.141
396	0.41
397	0.656
398	0.238
399	0.218
400	0.479
401	0.19
402	0.672
403	0.413
404	0.728
405	0.339
406	0.285
407	0.551
408	0.956
409	0.722
410	0.636
411	0.539
412	0.368
413	0.746
414	0.87
415	0.082
416	0.591
417	0.417
418	0.479
419	0.74
420	0.33
421	0.905
422	0.601
423	0.637
424	0.316
425	0.786
426	0.976
427	0.907
428	0.137
429	0.364
430	0.789
431	0.613
432	0.593
433	0.235
434	0.043
435	0.911
436	0.949
437	0.806
438	0.09
439	0.514
440	0.73
441	0.707
442	0.97
443	0.203
444	0.28
445	0.904
446	0.723
447	0.541
448	0.531
449	0.828
450	0.959
451	0.277
452	0.384
453	0.795
454	0.974
455	0.202
456	0.309
457	0.128
458	0.087
459	0.845
460	0.135
461	0.605
462	0.534
463	0.699
464	0.657
465	0.288
466	0.377
467	0.374
468	0.711
469	0.517
470	0.049
471	0.111
472	0.38
473	0.114
474	0.758
475	0.401
476	0.424
477	0.335
478	0.833
479	0.941
480	0.336
481	0.932
482	0.493
483	0.611
484	0.733
485	0.187
486	0.301
487	0.834
488	0.748
489	0.421
490	0.585
491	0.456
492	0.426
493	0.89
494	0.967
495	0.396
496	0.135
497	0.3
498	0.561
499	0.122
500	0.651
