0	0.0543448935	0.0020155426	0.0672283103	0.8627465652	0.0136646884
0	0.0286691600	0.0001596185	0.7777302852	0.1669651906	0.0264757457
0	0.1374793674	0.1057480110	0.0440389456	0.7045757196	0.0081579563
0	0.1827433375	0.1376312040	0.0008149923	0.0005615175	0.6782489488
0	0.0620686320	0.0063054240	0.4017387652	0.5104153005	0.0194718784
0	0.0000000000	0.6828896616	0.0001516167	0.2368035697	0.0801551520
0	0.1241264300	0.0175363631	0.0374553421	0.6999067497	0.1209751151
0	0.0049615001	0.5303877456	0.3702574129	0.0630185818	0.0313747597
1	0.0019449726	0.0011977901	0.1000537365	0.0939714872	0.8028320136
0	0.9772509311	0.0098657771	0.0016094056	0.0112738863	0.0000000000
0	0.0002474120	0.4540117541	0.5070599627	0.0000014284	0.0386794428
0	0.4100756532	0.3686205587	0.0312693628	0.1047064414	0.0853279839
1	0.6226548499	0.2597678451	0.0703368816	0.0472382874	0.0000021361
0	0.2129457529	0.0000000004	0.7860483477	0.0000000206	0.0010058783
0	0.1592766205	0.7212421464	0.0627629937	0.0075153841	0.0492028553
0	0.0334060292	0.2034626259	0.1043494257	0.2279734412	0.4308084779
0	0.0476108477	0.7541500260	0.1864787122	0.0009435192	0.0108168949
0	0.0869128898	0.0888679230	0.1427056174	0.0126856883	0.6688278816
1	0.2377693173	0.3765868265	0.0069780441	0.3782203820	0.0004454300
0	0.2124866339	0.0005066386	0.7640074154	0.0229792846	0.0000200276
0	0.1652075546	0.7346784691	0.0679260358	0.0016328215	0.0305551190
1	0.1342234560	0.0519866179	0.0143009785	0.3895016658	0.4099872818
0	0.0548756876	0.0282717984	0.6834315630	0.2302950750	0.0031258760
1	0.7823987857	0.0530357171	0.1242177287	0.0002406251	0.0401071434
0	0.0244019458	0.0352365551	0.8946181786	0.0453608408	0.0003824797
0	0.0160251105	0.9781797293	0.0009404790	0.0000049514	0.0048497299
0	0.0623401447	0.5958759773	0.0092025224	0.1503538685	0.1822274871
1	0.3019384252	0.0000000000	0.1190371632	0.3910064457	0.1880179659
0	0.9416500936	0.0118124426	0.0026953999	0.0051906653	0.0386513987
0	0.0086030717	0.1109414590	0.0010525010	0.0755994375	0.8038035309
0	0.1135687287	0.0056230988	0.4937126834	0.0669343956	0.3201610935
0	0.0235210681	0.0000326456	0.0094244141	0.0011997689	0.9658221033
0	0.6134561747	0.0908638896	0.2233070633	0.0722950474	0.0000778250
0	0.0958922423	0.0025869700	0.0806921254	0.8208284589	0.0000002034
0	0.0000000047	0.1820223987	0.5785411362	0.2239465849	0.0154898755
0	0.1711208680	0.2570589524	0.0431503506	0.1843048476	0.3443649814
0	0.1163378000	0.6828631359	0.1737540357	0.0249755212	0.0020695072
1	0.0545227138	0.3077797331	0.0070417686	0.4577045422	0.1729512424
0	0.0947018397	0.0000152459	0.1521891503	0.0018728423	0.7512209217
0	0.3572799244	0.0000000000	0.0001082473	0.5409985838	0.1016132444
0	0.5184521895	0.2299703498	0.0010573017	0.2482315168	0.0022886422
1	0.0000000001	0.0500971481	0.0500160848	0.8371910501	0.0626957170
1	0.0012097030	0.0000000000	0.1106170982	0.0049594818	0.8832137170
0	0.0714305319	0.0016946247	0.7241119605	0.2015184356	0.0012444472
0	0.6651352231	0.0060309093	0.0248997976	0.3039288914	0.0000051786
0	0.6404827604	0.0017411355	0.1243928725	0.0814094288	0.1519738028
1	0.1062508622	0.2405068812	0.4929360631	0.0128636966	0.1474424969
0	0.0000023675	0.0170704059	0.0802320183	0.1127935369	0.7899016714
0	0.0160836268	0.5659270599	0.0002749939	0.4177143194	0.0000000000
0	0.0502010220	0.0626197435	0.0314130777	0.0700296038	0.7857365530
0	0.1266339888	0.0153210003	0.1496482272	0.4020919112	0.3063048725
0	0.2776744133	0.6711366849	0.0001164613	0.0222999742	0.0287724663
0	0.0275429023	0.0998898137	0.1770561848	0.2894415405	0.4060695587
0	0.5130177171	0.0390905920	0.3921121379	0.0557788570	0.0000006960
0	0.0004822759	0.2653976485	0.1301620222	0.0000001830	0.6039578705
0	0.3292008755	0.1841092733	0.4790879708	0.0019280832	0.0056737973
0	0.0028462495	0.0863410118	0.2037183119	0.2888771032	0.4182173236
2	0.6626405960	0.0000000000	0.0007227920	0.3339697671	0.0026668448
0	0.0333242819	0.0337458426	0.0136783106	0.2776511951	0.6416003698
0	0.0141406133	0.3771819694	0.0696222220	0.0341739840	0.5048812114
0	0.2487130803	0.3645937813	0.1581674550	0.0004294471	0.2280962363
0	0.5818551008	0.0229674840	0.2927930439	0.0224528317	0.0799315397
1	0.0035794421	0.4830236347	0.1446361229	0.3493811516	0.0193796486
0	0.0000000000	0.3519570838	0.4107754948	0.0265476243	0.2107197971
0	0.0286514190	0.9348933141	0.0364534806	0.0000007987	0.0000009876
1	0.2180801051	0.0003247399	0.0000096322	0.7161133276	0.0654721952
0	0.0587482592	0.0985547152	0.1984214568	0.0309415129	0.6133340558
1	0.0007945349	0.2875211868	0.0477383656	0.1031125743	0.5608333383
0	0.2921972960	0.1543398572	0.3144264527	0.2096197972	0.0294165969
1	0.5391794023	0.2955954590	0.0054780976	0.1429464774	0.0168005637
0	0.0002506710	0.0000000018	0.9231289905	0.0765504986	0.0000698382
0	0.0089001382	0.0004587162	0.4333174204	0.5005083509	0.0568153742
0	0.8226830782	0.0442089604	0.1174285050	0.0061596545	0.0095198020
0	0.0000000180	0.2145571005	0.5493000050	0.2006703867	0.0354724898
0	0.1001322143	0.0001973855	0.0005766114	0.3364073539	0.5626864348
0	0.1295547382	0.0512694214	0.5841331040	0.0545448506	0.1804978858
0	0.1204740082	0.0202291001	0.2994641647	0.4627813973	0.0970513296
0	0.0013405213	0.1993106827	0.7963937052	0.0000609448	0.0028941459
0	0.0000082904	0.0031130749	0.3999799204	0.3460180285	0.2508806857
0	0.3141636352	0.0000023857	0.0456308267	0.0633946085	0.5768085439
1	0.0066184158	0.0006112866	0.9009452389	0.0000059956	0.0918190632
0	0.0453740145	0.0048375783	0.0003653911	0.0998476276	0.8495753885
2	0.0000000000	0.6654315410	0.0162804080	0.0000408404	0.3182472106
0	0.0239521114	0.3070224205	0.5979268340	0.0707556394	0.0003429946
0	0.7651211228	0.0206257341	0.2128707206	0.0004533332	0.0009290892
0	0.5265344021	0.3345469295	0.0107052430	0.0002433003	0.1279701252
0	0.5905977381	0.0000031259	0.1053758694	0.0000001905	0.3040230760
0	0.5576386982	0.3138600348	0.0000042830	0.0027606892	0.1257362948
1	0.0157053142	0.3594973967	0.0003034687	0.1228291589	0.5016646615
0	0.0053959619	0.0335131120	0.0822991796	0.0689243831	0.8098673634
0	0.0577663133	0.0233378833	0.7728719630	0.1179451542	0.0280786863
0	0.0001055342	0.2379969149	0.1090532346	0.0102912165	0.6425530998
