1	0.5440976726	0.2794252701	0.1433062498	0.0119903805	0.0211804269
0	0.5367437164	0.1087202955	0.0000000000	0.3026902404	0.0518457478
0	0.1400907235	0.8270498045	0.0140091864	0.0187678364	0.0000824492
0	0.8926268078	0.0197607886	0.0008806336	0.0622034877	0.0245282823
1	0.0500420904	0.5741380240	0.0272723030	0.2777014648	0.0708461178
0	0.0041532387	0.9925938619	0.0030213281	0.0000175696	0.0002140017
0	0.0000000000	0.8153885944	0.0311761043	0.1534311499	0.0000041514
0	0.0734531333	0.0169632876	0.0009145107	0.9086690684	0.0000000000
0	0.0004842342	0.4174102400	0.3066584892	0.2751301015	0.0003169352
0	0.0000879851	0.0028567378	0.0692879373	0.9182008215	0.0095665182
0	0.0154416063	0.1590990820	0.7555203114	0.0699385183	0.0000004819
0	0.0000000000	0.1226539880	0.0095732878	0.5097488733	0.3580238509
1	0.1350140241	0.7421089120	0.0453129183	0.0508794093	0.0266847362
2	0.0151004948	0.1120127419	0.2352666742	0.0020456279	0.6355744611
1	0.0103167646	0.0156987445	0.1491055829	0.0083563722	0.8165225359
0	0.0000000000	0.0441562828	0.0059768623	0.5072894771	0.4425773779
0	0.0477718241	0.0508584788	0.7934094150	0.0001183123	0.1078419699
1	0.0370230446	0.6985761696	0.1092713335	0.1464188494	0.0087106028
0	0.3534426479	0.0005643492	0.5650529477	0.0794945146	0.0014455407
1	0.0079575324	0.0177416455	0.0558220045	0.2448724546	0.6736063629
0	0.7843573776	0.0701917271	0.0002245851	0.1438105913	0.0014157189
0	0.0000354051	0.1237104911	0.3918909280	0.0071730744	0.4771901013
0	0.0010194980	0.0000000000	0.2286463719	0.2282160635	0.5421180667
1	0.0000000003	0.5561184315	0.1978553416	0.2070936594	0.0389325672
0	0.2856656967	0.2915103802	0.3268503083	0.0085339921	0.0874396226
0	0.0026193851	0.0565935924	0.0000000306	0.8120323631	0.1287546288
0	0.0143776097	0.7289008113	0.0096186208	0.2359869099	0.0111160483
1	0.0035400191	0.0102691600	0.0055063811	0.4218264729	0.5588579668
0	0.0000824841	0.0681054857	0.0000000003	0.9318120299	0.0000000000
0	0.0003343026	0.5447522280	0.3411071897	0.0009926499	0.1128136299
1	0.0005427122	0.2192733959	0.6061407390	0.0017681062	0.1722750467
1	0.2064432571	0.6176368695	0.0000000000	0.1759198426	0.0000000308
1	0.1149290420	0.0938299109	0.0090809273	0.7821601198	0.0000000000
0	0.0982122878	0.4191233638	0.1796744309	0.0110416832	0.2919482343
1	0.0000000000	0.6080103388	0.2321839743	0.1593231419	0.0004825451
0	0.0070742310	0.7555216795	0.2152411792	0.0204088877	0.0017540226
1	0.0024886115	0.0002051749	0.3872148223	0.0184001911	0.5916912002
0	0.0000000000	0.0277106053	0.0000000556	0.9082005833	0.0640887558
0	0.1162735346	0.0251512770	0.1266232634	0.6977833010	0.0341686241
1	0.1101060933	0.0371635863	0.7793955399	0.0733347691	0.0000000115
0	0.9159390911	0.0195169025	0.0000000137	0.0637464381	0.0007975545
2	0.1999696910	0.2419367279	0.5417145876	0.0163767500	0.0000022434
0	0.0000653318	0.0212019858	0.1778165892	0.7140107352	0.0869053581
0	0.6820487685	0.0001580331	0.2609898416	0.0016595520	0.0551438048
1	0.0197222406	0.0966274752	0.4207059654	0.3187175350	0.1442267838
0	0.0008704838	0.9816411861	0.0033318569	0.0141564732	0.0000000001
1	0.1766647721	0.0000632295	0.2447153578	0.5761112923	0.0024453483
0	0.0452048209	0.8788684899	0.0458763789	0.0110309762	0.0190193341
1	0.0025941572	0.3180036753	0.4526293240	0.1356438919	0.0911289516
1	0.0032150553	0.6533562962	0.1827024520	0.1144349498	0.0462912467
0	0.0000031597	0.3919665926	0.2638625399	0.1995977531	0.1445699546
0	0.0000000061	0.0018072771	0.1344065124	0.8634007802	0.0003854242
0	0.0000000748	0.0312196584	0.8344218689	0.0103287277	0.1240296701
1	0.0000000003	0.0057352096	0.1834074237	0.7412940961	0.0695632702
0	0.0000508518	0.8247640091	0.0000525473	0.1751325817	0.0000000101
0	0.4556289356	0.3137682629	0.1103970824	0.0012686405	0.1189370786
0	0.0000000003	0.4433337188	0.2391813651	0.3117449722	0.0057399436
2	0.0000001630	0.9229862721	0.0064533840	0.0697537835	0.0008063975
0	0.0112604233	0.2232659134	0.7637732302	0.0009226762	0.0007777570
0	0.0235480252	0.2359609815	0.0005281944	0.2129281170	0.5270346819
0	0.0297639375	0.0020638775	0.0033412555	0.9018029577	0.0630279718
1	0.0224658276	0.3841886436	0.3370363699	0.0000011807	0.2563079781
0	0.0000182388	0.5408323468	0.0479762381	0.4111140661	0.0000591102
1	0.0001324818	0.8323375478	0.0077811899	0.1467324675	0.0130163130
1	0.0804534246	0.3670765186	0.1454622770	0.4070077797	0.0000000000
0	0.0008325221	0.1475373290	0.0020343662	0.8460616838	0.0035340989
0	0.0357801209	0.1899434761	0.6236789234	0.0096801544	0.1409173252
1	0.0954302489	0.0727459974	0.6785759319	0.1532478218	0.0000000000
0	0.0945215536	0.6055797105	0.2332004639	0.0000017570	0.0666965150
0	0.0002737076	0.3328624322	0.3463277490	0.2953534807	0.0251826305
0	0.0000000000	0.2369772414	0.2767020180	0.4683244007	0.0179963399
0	0.0002496995	0.7672911077	0.1528818111	0.0794811466	0.0000962351
0	0.0301637721	0.5889782854	0.3220080636	0.0436453980	0.0152044809
1	0.0367490735	0.5914482077	0.2230622024	0.0239875002	0.1247530162
1	0.0000108842	0.0673858351	0.5825808299	0.1990679446	0.1509545062
0	0.1377741380	0.4258811435	0.0218365546	0.3779374696	0.0365706944
1	0.0264749632	0.8945838455	0.0223509812	0.0300765702	0.0265136398
0	0.0426780973	0.0151159956	0.0002521516	0.7404574150	0.2014963405
1	0.2032351326	0.0015503042	0.0000009320	0.7952136312	0.0000000000
0	0.1748346914	0.0370162932	0.1788267636	0.6080840763	0.0012381754
0	0.0018620372	0.1108811855	0.0000438479	0.8872129294	0.0000000000
0	0.0024518436	0.6518180533	0.1262027573	0.1535362922	0.0659910536
0	0.0000084466	0.0001928230	0.0042250339	0.0383334775	0.9572402190
1	0.0124368140	0.4774438175	0.0000001491	0.3351112668	0.1750079526
0	0.0589780649	0.0000041353	0.0000213483	0.9408129214	0.0001835300
0	0.1052958164	0.3282488116	0.0587871614	0.5075376228	0.0001305879
0	0.1254290966	0.2753870373	0.1585915981	0.3663796390	0.0742126290
0	0.1055037331	0.0321863230	0.0197447711	0.8425222485	0.0000429243
1	0.1470391227	0.4116549336	0.0031862887	0.4378298017	0.0002898533
0	0.0026580056	0.7532515238	0.1840432451	0.0419620661	0.0180851594
1	0.0165988667	0.2756523833	0.1115077423	0.5538271654	0.0424138423
0	0.0550278322	0.4734197210	0.0156911773	0.4558612604	0.0000000091
2	0.0009035420	0.6110342081	0.1560851351	0.1496331773	0.0823439375
0	0.0541330840	0.0322127573	0.2144913570	0.6990673542	0.0000954475
0	0.0000000000	0.0006841188	0.2177091618	0.3421393727	0.4394673467
1	0.0836528935	0.3874810641	0.1905183324	0.3295057342	0.0088419757
1	0.1009275628	0.0020750914	0.0406603741	0.0026279130	0.8537090586
0	0.0000034979	0.4182072132	0.5545884826	0.0261653718	0.0010354345
0	0.0041944960	0.0254226589	0.0000449568	0.8962795497	0.0740583386
0	0.0659168233	0.8726958355	0.0000040432	0.0525994659	0.0087838321
