0	0.2507253857	0.0000000000	0.7492746143
1	0.5702858468	0.0200520552	0.4096620980
1	0.1915975266	0.0661711068	0.7422313666
0	0.8227000867	0.0001007028	0.1771992104
1	0.8288077032	0.1710432843	0.0001490125
0	0.3290627049	0.5752623506	0.0956749445
1	0.2870087581	0.0152468642	0.6977443778
0	0.1097669582	0.0000000000	0.8902330418
0	0.0001085669	0.0000000000	0.9998914331
0	0.9161272178	0.0101348219	0.0737379603
0	0.9996667486	0.0003332488	0.0000000027
0	0.9075378612	0.0660926689	0.0263694699
0	0.3383177232	0.6528816370	0.0088006398
0	0.9004310337	0.0101725380	0.0893964284
0	0.1827782948	0.1890766618	0.6281450434
0	0.5517667681	0.3826816805	0.0655515514
0	0.5413928628	0.0000526049	0.4585545323
0	0.2708812908	0.6248336631	0.1042850461
0	0.9594630750	0.0139286307	0.0266082943
0	0.9999990694	0.0000000058	0.0000009248
0	0.7554397941	0.0000014620	0.2445587439
0	0.9424395367	0.0179057200	0.0396547434
0	0.0111883040	0.2503260150	0.7384856810
1	0.0645738597	0.3087070404	0.6267190998
0	0.6838607806	0.0003673645	0.3157718550
1	0.4645711489	0.4211426863	0.1142861648
0	0.9984526707	0.0003938354	0.0011534939
0	0.6739669378	0.2418152898	0.0842177724
0	0.0766490917	0.0644388906	0.8589120177
0	0.5734273081	0.1499783827	0.2765943092
0	0.3281716443	0.0000000007	0.6718283550
0	0.5329948694	0.4512184297	0.0157867010
1	0.2332775066	0.4272060812	0.3395164121
0	0.2427712737	0.0812490606	0.6759796657
0	0.2285238195	0.0021471143	0.7693290661
0	0.0000108890	0.4842772497	0.5157118612
0	0.9387515776	0.0000000041	0.0612484184
1	0.0022823867	0.9911773159	0.0065402973
0	0.1867193347	0.6937476736	0.1195329916
0	0.0098130970	0.0282820364	0.9619048666
0	0.2324269756	0.5253360300	0.2422369944
0	0.3968914117	0.0078044167	0.5953041716
0	0.6746271675	0.2766250185	0.0487478140
1	0.5525213799	0.1707123134	0.2767663067
0	0.1842653400	0.8117643243	0.0039703357
0	0.1696273220	0.0005771255	0.8297955525
0	0.2130901074	0.2837611508	0.5031487418
0	0.5871513058	0.1340543740	0.2787943202
0	0.4615596172	0.0657212339	0.4727191488
0	0.1121231690	0.3372835731	0.5505932579
0	0.7870108012	0.1504662444	0.0625229544
0	0.5816250097	0.0759126580	0.3424623323
0	0.6729910261	0.3270089739	0.0000000000
0	0.3091640884	0.0507648061	0.6400711055
0	0.3264050801	0.4219807587	0.2516141612
0	0.0000000089	0.7099251608	0.2900748303
0	0.7012612109	0.0185045906	0.2802341985
0	0.5426432654	0.0661028358	0.3912538988
0	0.0458163692	0.0025962884	0.9515873424
0	0.0321895448	0.2611563505	0.7066541047
0	0.9843964273	0.0000000000	0.0156035727
0	0.0103141925	0.9896018341	0.0000839734
0	0.0760089135	0.9076235857	0.0163675008
0	0.1606902332	0.0000000000	0.8393097668
0	0.0012701500	0.3343477466	0.6643821034
0	0.4614225248	0.5275987697	0.0109787055
0	0.4934817591	0.3624606117	0.1440576292
0	0.1970025630	0.6077883980	0.1952090391
1	0.7628572466	0.2371337115	0.0000090419
0	0.3802098976	0.0190061507	0.6007839516
0	0.8179043272	0.0370594585	0.1450362143
0	0.2412782207	0.0045470441	0.7541747352
0	0.9983863698	0.0016136302	0.0000000000
0	0.0200818923	0.3170340183	0.6628840894
0	0.9226803005	0.0773196832	0.0000000163
0	0.5739882085	0.0852903028	0.3407214888
0	0.1069224514	0.0207435172	0.8723340314
0	0.0125482442	0.9385791896	0.0488725662
0	0.8469054859	0.1384649115	0.0146296026
0	0.0002793714	0.9995075357	0.0002130929
0	0.5241848091	0.0013116971	0.4745034938
0	0.0306251645	0.9344923854	0.0348824501
0	0.1740904621	0.8258188680	0.0000906699
0	0.8421623937	0.1578315110	0.0000060953
0	0.8484800069	0.0087633127	0.1427566804
0	0.1829559038	0.3051087545	0.5119353417
0	0.1197741676	0.8796322319	0.0005936005
0	0.9414307027	0.0007911035	0.0577781937
0	1.0000000000	0.0000000000	0.0000000000
0	0.0103808809	0.0226049173	0.9670142018
2	0.5664882609	0.0438627391	0.3896490000
0	0.0008605751	0.0000000000	0.9991394249
0	0.9332212036	0.0156137401	0.0511650562
0	0.1318951400	0.3228834662	0.5452213938
0	0.5164876426	0.0000212545	0.4834911029
1	0.4850252668	0.0000022969	0.5149724363
0	0.6531479280	0.1487450765	0.1981069955
0	0.1182036248	0.0000000000	0.8817963752
0	0.7464277467	0.0073451271	0.2462271262
1	0.9975767538	0.0013149911	0.0011082551
