0	0.0030470933	0.0010527096	0.0129931485	0.0033155832	0.0165176617	0.0261495416	0.0041556572	0.0035122750	0.0066962743	0.0013980506	0.0230773013	0.0082977045	0.0254297189	0.0092974316	0.0006310542	0.0019294854	0.1138973302	0.0000000750	0.0060751200	0.0013071103	0.0025764522	0.0002264666	0.0000195687	0.0135633048	0.0061798810	0.0044627264	0.0221400784	0.0008079864	0.0000122358	0.0061600943	0.1856796577	0.0072572215	0.0010502394	0.0000966065	0.0007016006	0.0047308568	0.0000443741	0.0269122145	0.0001439462	0.0018998168	0.0017364792	0.0003271777	0.0000003581	0.0169133306	0.0359886707	0.0030545600	0.0000146528	0.0007912992	0.0000952333	0.0254322034	0.0004830944	0.0034602448	0.0024486675	0.0000000000	0.0000196793	0.0107259863	0.0000012252	0.0097506319	0.0019930936	0.0046611408	0.0033528349	0.0081805267	0.0064048785	0.0012335120	0.0041983707	0.0062260988	0.0050071878	0.0000524435	0.0035247412	0.0000013237	0.0028007381	0.0139718260	0.0598289546	0.0261482561	0.0001545296	0.0151135734	0.0000255204	0.0127492810	0.0212114543	0.0001271479	0.0103433938	0.0017260758	0.0113209104	0.0118931532	0.0010830445	0.0065403625	0.0267135752	0.0163227320	0.0088219423	0.0003453348	0.0008880654	0.0001289490	0.0021537305	0.0004763535	0.0015814316	0.0006036030	0.0275389156	0.0003006346	0.0079651744	0.0015960346
1	0.0003844962	0.0007891632	0.0000000001	0.0000000457	0.0000022740	0.0000000121	0.0019181180	0.0012890522	0.0010179129	0.0374375263	0.0015807220	0.0048837176	0.0033052896	0.0021623748	0.0048426500	0.0072765701	0.0000000000	0.1041498407	0.0216915885	0.0000000000	0.0000000000	0.0006968417	0.0019278313	0.0010561429	0.0135132043	0.0015884826	0.0812804353	0.0000773724	0.0000000000	0.0004160192	0.0000000000	0.0215543418	0.0006529531	0.0002037270	0.0044939732	0.0052736045	0.2537497677	0.0000131002	0.0052547577	0.0023607840	0.0012271953	0.0007725645	0.0000246086	0.0000000000	0.0047127818	0.0000006611	0.0052141368	0.0000000150	0.0054829691	0.0249598043	0.0022065244	0.0002829641	0.0293580681	0.0019814769	0.0118546828	0.0061394099	0.0092603243	0.0063459240	0.0009651665	0.0118373071	0.0118540970	0.0070310422	0.0135840569	0.0000490216	0.0000269658	0.0064108881	0.0102223097	0.0062175806	0.0000203553	0.0000234625	0.0000000000	0.0002101898	0.0000059014	0.0042337669	0.0064062835	0.0002741793	0.0004835035	0.0061329532	0.0085443796	0.0004625770	0.0055122268	0.0010285062	0.0000000000	0.0000197523	0.0000028161	0.0116294371	0.0000007918	0.0231684042	0.0031457789	0.0005058821	0.1281761717	0.0037927150	0.0035474362	0.0010915433	0.0155532948	0.0000000225	0.0080149241	0.0027163239	0.0004291816	0.0000000000
1	0.0040391136	0.0004618760	0.0000051405	0.0000000000	0.0023173245	0.0013411744	0.0000202457	0.0000000000	0.0003887448	0.0000066011	0.0017348379	0.0014670388	0.0064061765	0.0002908357	0.0003454516	0.0000018858	0.0000034288	0.0381524559	0.0500814241	0.0000000003	0.0000000000	0.0091227294	0.0019468292	0.0013527048	0.0000701566	0.0002037039	0.0106022845	0.0000000008	0.0022983308	0.0002567808	0.0008390390	0.0000003789	0.0000947595	0.0000000000	0.0014948652	0.0005090373	0.0699474846	0.0004483665	0.0003705958	0.2005155428	0.0000074854	0.0000000022	0.0000000000	0.0000057371	0.0003248877	0.0004110761	0.0014191046	0.0000018178	0.0085507697	0.0205393989	0.0000000000	0.0014165379	0.0071343314	0.0010050121	0.0061044726	0.0149422638	0.0000012821	0.0477582059	0.0000005960	0.0000005067	0.0002798247	0.2434406887	0.0068737530	0.0000172389	0.0108452559	0.0036218768	0.0000000081	0.0000216820	0.0000000000	0.0079587215	0.0003667387	0.0066980022	0.0149871891	0.1030101380	0.0021537175	0.0019405761	0.0052744281	0.0042762556	0.0097398079	0.0045312269	0.0011681594	0.0013380445	0.0000981641	0.0007340492	0.0011196699	0.0008430261	0.0000000001	0.0077650265	0.0000000000	0.0000000674	0.0039462794	0.0000707000	0.0009389489	0.0000000002	0.0033492880	0.0058354789	0.0181164559	0.0000014384	0.0036487208	0.0082285183
1	0.0008139612	0.0003522990	0.0000001013	0.0000000000	0.0005220121	0.0007975148	0.0000000000	0.0015597620	0.0005015127	0.0078105659	0.0002768545	0.0000326728	0.0003553605	0.0044768631	0.0020888870	0.0001056169	0.0000000000	0.0008779195	0.0007765172	0.0000260513	0.0000000764	0.0139325453	0.0000601596	0.0000000000	0.0004117038	0.0012617891	0.0074699318	0.0000262259	0.0000072891	0.0000001112	0.0000000016	0.0003255081	0.0000000000	0.0000030163	0.0000967898	0.0000234209	0.0015710644	0.0001762698	0.8346047337	0.0032341548	0.0006103790	0.0000087585	0.0003315891	0.0000857576	0.0013322398	0.0002342667	0.0007205966	0.0000024258	0.0012385892	0.0147895677	0.0003477806	0.0000807478	0.0021021703	0.0016065207	0.0012391234	0.0004783233	0.0000002318	0.0000053116	0.0000041988	0.0017977729	0.0006331191	0.0092959882	0.0002024359	0.0024627191	0.0008052949	0.0066821143	0.0000000003	0.0013737928	0.0000000000	0.0028323203	0.0000335303	0.0007799703	0.0001267100	0.0073435386	0.0011962865	0.0002397506	0.0016376419	0.0004355414	0.0008882607	0.0000706902	0.0025004031	0.0011292526	0.0000000000	0.0000028604	0.0053547037	0.0003603429	0.0000000000	0.0069181564	0.0000000000	0.0000318922	0.0016148890	0.0000045773	0.0021337426	0.0000000039	0.0023987260	0.0018981144	0.0266765019	0.0000000000	0.0002631515	0.0000773623
0	0.0065411009	0.0035943048	0.0006677035	0.0000489072	0.0020010825	0.0027926468	0.0031677579	0.0011717547	0.0038024035	0.0018777555	0.0023918481	0.0002455146	0.0039862728	0.0005591291	0.0000254455	0.0005918911	0.0000298266	0.0280170138	0.0022084433	0.0016173269	0.0002209954	0.0000420137	0.0023111543	0.0011810189	0.0000267083	0.0007667447	0.0012374871	0.0009026138	0.0000255217	0.0003580489	0.0028114924	0.0000271022	0.0023574147	0.0022790231	0.0000002359	0.0030745048	0.0025090087	0.0071831187	0.3696563644	0.0000003537	0.0000594779	0.0026628249	0.0026911588	0.0010891101	0.0019768278	0.0069306644	0.0001625111	0.0000161130	0.0306120235	0.0020782944	0.0016345259	0.0005721882	0.0392127431	0.0003579746	0.0001639052	0.0016840422	0.0001287636	0.0003833005	0.0005633059	0.0125707894	0.0007316695	0.0112629462	0.0001419881	0.0019291807	0.0000000006	0.0018685754	0.0000222127	0.0006787429	0.0020618481	0.0030083167	0.0018970834	0.0004609625	0.0066025161	0.0020952684	0.0025465736	0.0055187430	0.0107635778	0.3321433114	0.0008337968	0.0021570043	0.0023631078	0.0034233127	0.0039193705	0.0000566475	0.0008490899	0.0002152785	0.0086024021	0.0000727378	0.0153750466	0.0043063346	0.0000715262	0.0000000000	0.0006216808	0.0010480444	0.0006048475	0.0000000000	0.0006240730	0.0014247737	0.0001251651	0.0017126441
0	0.0042189655	0.0103640037	0.0003914096	0.0004426346	0.0219516504	0.0003021226	0.0000084607	0.0000000000	0.0062802040	0.0012988741	0.0207705513	0.0000923830	0.0275186353	0.0063930622	0.0011297373	0.0002935048	0.0000003501	0.0427024212	0.0105328793	0.0000000720	0.0011239588	0.0035154522	0.0000187844	0.0152627175	0.0024171260	0.0000894945	0.0000172129	0.0024150376	0.0001809669	0.0058123798	0.0094425154	0.0002753867	0.0315207787	0.0236668950	0.0207475229	0.0093204772	0.0183553747	0.0074897310	0.0010604174	0.0091489027	0.0002962223	0.0075386274	0.0000140664	0.0152554954	0.0034936634	0.0097575190	0.0023474774	0.0176272596	0.0030300795	0.0110038081	0.0003460287	0.0185680421	0.0002468635	0.0009518115	0.0060586779	0.0445976962	0.0016174740	0.0881188105	0.0000003602	0.0208651218	0.0014160308	0.0171213614	0.0026553063	0.0151470258	0.0002436977	0.0774499102	0.0023923037	0.0000000806	0.0000174874	0.0021656450	0.0002047171	0.0000662856	0.0007675472	0.0054000197	0.0000000000	0.0586511253	0.0000084215	0.0356510349	0.0049834357	0.0059474208	0.0047905301	0.0000000000	0.0016358006	0.0793207376	0.0022600354	0.0024983147	0.0141777287	0.0031074769	0.0000000000	0.0000000000	0.0088901777	0.0017780376	0.0253396680	0.0048276011	0.0056982765	0.0000124885	0.0227811395	0.0000064220	0.0003154860	0.0239630639
1	0.0000000003	0.0013106209	0.0003466978	0.0006626337	0.0000127264	0.0012568515	0.0016629760	0.0000052632	0.0305706993	0.0225809451	0.0051679458	0.0058909409	0.0001685587	0.0057284250	0.0108864910	0.0000000396	0.0209629266	0.0423703229	0.0095046460	0.0012298253	0.0011034102	0.0300310605	0.0049052960	0.0001552687	0.0013112857	0.0038091360	0.0139369997	0.0016034116	0.0387408915	0.0266460920	0.0000000583	0.0300436960	0.0010824290	0.0009706306	0.0000428252	0.0078464316	0.0101919152	0.0011564968	0.0666157143	0.0247164201	0.0020219945	0.0090313835	0.0000000010	0.0018015606	0.0000310940	0.0029036884	0.0004904843	0.0160807967	0.0005153694	0.0162472323	0.0009285784	0.0000135472	0.0171651727	0.0124907105	0.0002332852	0.0000000003	0.0013381817	0.0035906657	0.0023538670	0.0004199629	0.0022887693	0.0082644176	0.0000012032	0.0015382613	0.0083422259	0.0579612619	0.0003653443	0.0026390125	0.0023387426	0.0026091995	0.0001862285	0.0055140784	0.0000000000	0.0081457933	0.0005020397	0.0000009798	0.0000596866	0.0106502654	0.0153438660	0.0009985839	0.0080924621	0.0138070092	0.0000000000	0.0075961169	0.0001179840	0.0000001838	0.0159359242	0.2047089719	0.0005811259	0.0000093427	0.0694587079	0.0000000000	0.0133412669	0.0000000000	0.0075302088	0.0000434197	0.0130507146	0.0011994397	0.0002699810	0.0036205997
1	0.0133217275	0.0077229262	0.0000002966	0.0000137063	0.0001392471	0.0013987632	0.0011906646	0.0000611548	0.0000001292	0.0072474286	0.0000004135	0.0047593134	0.0009131378	0.0000043877	0.0003986551	0.0000112185	0.0000038435	0.2166135758	0.2575732357	0.0014100773	0.0002021045	0.0000000000	0.0000039069	0.0000000347	0.0000244242	0.0000609076	0.0305448627	0.0000000007	0.0002902167	0.0049678233	0.0000012739	0.0000000048	0.0008949665	0.0000000000	0.0000000000	0.0599706274	0.0590233386	0.0013899929	0.0105414844	0.0373977868	0.0096563963	0.0035245814	0.0000000000	0.0000000000	0.0009687733	0.0302338125	0.0061872380	0.0109763677	0.0045363950	0.0091503045	0.0006433830	0.0000926925	0.0060749588	0.0006240463	0.0000000949	0.0033629392	0.0006494438	0.0003170149	0.0000000000	0.0000620558	0.0026718918	0.0060120372	0.0009042528	0.0058081181	0.0115966876	0.0096042708	0.0000959702	0.0000353054	0.0021289679	0.0072729089	0.0046291044	0.0005345451	0.0024041261	0.0044561848	0.0002652079	0.0002601631	0.0117422927	0.0151517579	0.0000000000	0.0165455267	0.0023391885	0.0019417372	0.0000018897	0.0082927007	0.0028346695	0.0050529347	0.0000001798	0.0204412701	0.0000000021	0.0015207304	0.0031477568	0.0008846316	0.0055981304	0.0063881137	0.0028844887	0.0000079208	0.0301937561	0.0000006560	0.0011258881	0.0000658791
1	0.0000079683	0.1169837647	0.0000000085	0.0003149726	0.0019110327	0.0037856617	0.0000002003	0.0020009958	0.0033084067	0.0134246038	0.0040052879	0.0104105784	0.0137469565	0.0951766454	0.0038513722	0.0127681069	0.0006797854	0.0081765504	0.0449462462	0.0000000000	0.0000093161	0.0214181106	0.0000164517	0.0000000617	0.0237220489	0.0033399794	0.0008204737	0.0001582107	0.0001651574	0.0000013532	0.0000000000	0.0011449929	0.0009442484	0.0000003276	0.0025394722	0.0000338239	0.0387085315	0.0000000000	0.0854326323	0.0059642633	0.0012095102	0.0000000000	0.0001101856	0.0169636963	0.0156803970	0.0083199654	0.0000001162	0.0016035348	0.0006504454	0.0156271451	0.0025029736	0.0000166848	0.0049602948	0.0092208693	0.0010825548	0.0202151362	0.0000000048	0.0735195253	0.0531411980	0.0001234128	0.0196898377	0.0052646290	0.0108837925	0.0009080179	0.0012044083	0.0343157609	0.0000000009	0.0000000000	0.0010359088	0.0022048686	0.0030460562	0.0243231500	0.0000005776	0.0586568902	0.0023710456	0.0068001231	0.0000159033	0.0241797710	0.0035046930	0.0000000000	0.0007484767	0.0000512816	0.0000000000	0.0003985052	0.0002559343	0.0001864975	0.0000000619	0.0056545302	0.0029018612	0.0000000105	0.0000000000	0.0000000056	0.0000002555	0.0010904987	0.0065439529	0.0003081060	0.0369595623	0.0005805230	0.0000000006	0.0010482511
0	0.0002630298	0.0095412082	0.0001681793	0.0000044854	0.0042797592	0.0000491904	0.0109871958	0.0000007531	0.0000000244	0.0000370195	0.0035441387	0.0262101978	0.2096947152	0.0023155334	0.0007819339	0.0005351265	0.0000000135	0.0020784634	0.0094609422	0.0361577399	0.0005300179	0.0000729332	0.0039848604	0.0001578843	0.0032054861	0.0000008449	0.0259647194	0.0000562107	0.0017553781	0.0003614590	0.0002837310	0.0000658607	0.0019996739	0.0005723243	0.0292356932	0.0033132158	0.0105298277	0.0000000000	0.0308542596	0.0111535888	0.0054142208	0.0001142990	0.0259658190	0.0043087078	0.0718808954	0.0145099670	0.0027364524	0.0005501143	0.0036362500	0.0017432865	0.0066909350	0.0000329244	0.0011885286	0.0108955137	0.0265465673	0.0037239531	0.0019160955	0.0254523933	0.0000000114	0.0006440953	0.0007972361	0.0203270615	0.0181897628	0.0000496553	0.0018134480	0.0021139856	0.0033969594	0.0000065077	0.0295456037	0.0072103025	0.0005287725	0.0013988778	0.0024309255	0.0094473961	0.0086295873	0.1397565855	0.0000560836	0.0168788252	0.0109926254	0.0104458490	0.0035547588	0.0000270053	0.0007847530	0.0175908675	0.0000878957	0.0025575995	0.0122387398	0.0000448153	0.0019249491	0.0001727567	0.0028851990	0.0000000000	0.0000019146	0.0037396928	0.0030945755	0.0004507911	0.0087515750	0.0040681713	0.0005621844	0.0052870564
