1	0.2055833959	0.5232058022	0.2678213644	0.0033892656	0.0000001719
0	0.0102912295	0.0007675732	0.0000000000	0.5862799170	0.4026612803
0	0.0000000451	0.0016283578	0.7268520934	0.1242119329	0.1473075709
0	0.0236030666	0.0037385005	0.9685234493	0.0001534793	0.0039815043
1	0.0040072443	0.9074144869	0.0358663243	0.0507486195	0.0019633250
0	0.0118814942	0.0000006359	0.8581858551	0.0674697650	0.0624622499
0	0.0000593560	0.0474971905	0.5974680402	0.2226443684	0.1323310449
0	0.0000000000	0.7295678169	0.0000000000	0.2704321831	0.0000000000
1	0.1246894359	0.0121557551	0.8108370997	0.0005299649	0.0517877445
0	0.4823544717	0.1883382761	0.2450049184	0.0155647387	0.0687375951
0	0.9532920105	0.0163053096	0.0194460330	0.0108482415	0.0001084054
0	0.6029980511	0.0532967893	0.0001244110	0.3434872118	0.0000935368
1	0.0047760794	0.0000000009	0.7096349768	0.0290696916	0.2565192513
0	0.3528537403	0.3285627126	0.2324416105	0.0000000000	0.0861419366
1	0.0043752727	0.0261654135	0.9693785761	0.0000807377	0.0000000000
0	0.0000086106	0.5466342151	0.0854372718	0.0416565513	0.3262633511
0	0.2497228941	0.5922311494	0.0748224670	0.0832234658	0.0000000237
0	0.0889286615	0.0947607167	0.0734121189	0.7428036027	0.0000949001
0	0.0000952736	0.0000002085	0.2309078985	0.3767845332	0.3922120861
2	0.0036790994	0.0019452179	0.9019922397	0.0923834430	0.0000000000
0	0.8784826584	0.0018230404	0.0102676319	0.0000185021	0.1094081672
1	0.7753212424	0.2081645687	0.0000011364	0.0000657294	0.0164473231
0	0.2171780105	0.0000000346	0.1431021367	0.0002136517	0.6395061665
1	0.0000007717	0.0000000000	0.6493784185	0.3506208059	0.0000000040
0	0.1260760351	0.8675073136	0.0001017736	0.0052652135	0.0010496643
0	0.3000020717	0.2059443747	0.1915573562	0.1797498202	0.1227463773
0	0.0009788986	0.0042034667	0.0215191549	0.8666231813	0.1066752986
0	0.1659265849	0.1091704375	0.6276462656	0.0451971840	0.0520595281
0	0.4812378770	0.3468239603	0.1383895571	0.0000450889	0.0335035167
0	0.3076427937	0.0000000591	0.2348021895	0.0099515108	0.4476034469
0	0.0012210459	0.1037255116	0.0070389142	0.8679750996	0.0200394287
1	0.2306496379	0.0000028120	0.3683258375	0.0000000000	0.4010217127
0	0.0000000280	0.1743922406	0.7043794682	0.0984795333	0.0227487300
0	0.0912846078	0.4350176695	0.4093004982	0.0000298955	0.0643673290
2	0.0630141382	0.0012130796	0.8867180153	0.0136927214	0.0353620455
1	0.0042160226	0.0000000000	0.8605529042	0.1002079914	0.0350230818
0	0.0100418964	0.0000500219	0.0463761863	0.4847470772	0.4587848182
0	0.0000000001	0.0000000000	0.5362818931	0.4637181068	0.0000000000
1	0.0627533185	0.0541858664	0.8318991813	0.0482108347	0.0029507992
1	0.3705238806	0.0181331106	0.1202458160	0.0011088066	0.4899883863
0	0.0106895655	0.0010020024	0.8192198681	0.0373915076	0.1316970563
1	0.4933906528	0.0509325445	0.4331354132	0.0201929870	0.0023484025
0	0.9724947627	0.0000000000	0.0099886645	0.0173054419	0.0002111309
0	0.0000156960	0.0325342197	0.3153450923	0.6198012781	0.0323037139
0	0.0001267470	0.9783060154	0.0215605751	0.0000000000	0.0000066625
0	0.4968805488	0.2039497004	0.0580729777	0.2376300767	0.0034666964
1	0.4802504286	0.0339397186	0.3419778281	0.1419735894	0.0018584353
1	0.2234327810	0.4328119693	0.3406327854	0.0023580633	0.0007644010
0	0.0657576349	0.0000000000	0.0007958486	0.7039335701	0.2295129464
1	0.8056748375	0.0000699777	0.0241894353	0.0000000087	0.1700657408
0	0.0000067843	0.0362445438	0.1309743845	0.5390577023	0.2937165851
0	0.0322981469	0.1848072379	0.4426142824	0.1417583549	0.1985219778
0	0.0033313460	0.0494114078	0.6887820337	0.1630271781	0.0954480345
1	0.0338238362	0.2233222622	0.4438023209	0.0000000000	0.2990515807
1	0.0000000000	0.2709204154	0.7287801436	0.0000000013	0.0002994396
0	0.1342262487	0.1978466298	0.0012051361	0.3163692947	0.3503526907
0	0.0164380444	0.1171728601	0.5659006852	0.0000002843	0.3004881261
0	0.5765325672	0.1176610233	0.2994739407	0.0000449964	0.0062874725
1	0.7517755421	0.0192565737	0.1836956434	0.0452710531	0.0000011877
0	0.0095880935	0.1664999284	0.1089856177	0.6400829476	0.0748434128
2	0.0381315551	0.1497206080	0.6776011793	0.0044990032	0.1300476545
0	0.3835334311	0.0960737988	0.0165565023	0.0215020662	0.4823342015
0	0.1652702167	0.0000000000	0.2439810288	0.1438329430	0.4469158114
0	0.2019336003	0.2747474951	0.4511275010	0.0000290677	0.0721623359
0	0.0918852016	0.1763201568	0.0922461237	0.6374148751	0.0021336427
1	0.8843284725	0.0252217964	0.0410025894	0.0000000000	0.0494471418
1	0.6537582112	0.1560550829	0.1756796157	0.0045287435	0.0099783466
0	0.0634935543	0.0556633141	0.2269005350	0.6539411571	0.0000014395
0	0.0010599626	0.0901084503	0.9087120603	0.0000000000	0.0001195268
0	0.0000138480	0.0061440835	0.0118233120	0.1573284426	0.8246903139
1	0.7671102789	0.0000000000	0.2124791689	0.0204105488	0.0000000034
1	0.0003319520	0.1194484437	0.1232143542	0.4398264144	0.3171788357
1	0.1517465142	0.0895295786	0.7572469773	0.0014768758	0.0000000542
0	0.7036759751	0.0012382414	0.0506919462	0.2345005782	0.0098932592
0	0.9697547697	0.0000000000	0.0067934653	0.0065515580	0.0169002070
0	0.6678160920	0.0000000027	0.3171393555	0.0000000000	0.0150445498
0	0.0018989726	0.0001670446	0.9922991843	0.0035141415	0.0021206569
1	0.9922046175	0.0000516413	0.0077404252	0.0000000000	0.0000033160
0	0.7527384258	0.0000067824	0.0091712979	0.2380834938	0.0000000000
0	0.1519278064	0.0000000000	0.7261748678	0.0859917716	0.0359055541
0	0.7094063580	0.0231284463	0.2189507129	0.0399487135	0.0085657692
0	0.0233332218	0.5887530645	0.3509091602	0.0000142345	0.0369903190
0	0.1622477918	0.6004634042	0.2371387307	0.0001287228	0.0000213504
1	0.0000162519	0.0033132542	0.9881558749	0.0085145296	0.0000000893
1	0.0542985644	0.1342799036	0.5641294125	0.0702412479	0.1770508717
1	0.0001962887	0.0002885018	0.7196911848	0.2715591684	0.0082648563
0	0.5403916707	0.0386574097	0.0419234703	0.3604409118	0.0185865375
0	0.0428264602	0.0449670825	0.1507642060	0.7601973808	0.0012448705
0	0.0002478218	0.0719856897	0.3839682396	0.0150319907	0.5287662582
0	0.0009571860	0.1348609923	0.8159436017	0.0005757133	0.0476625066
1	0.3354972512	0.6040823893	0.0604199107	0.0000000000	0.0000004488
0	0.0497066684	0.1008699161	0.4118809457	0.0176337376	0.4199087322
0	0.6760324360	0.0394865513	0.0194991755	0.0489844476	0.2159973896
1	0.1686906058	0.0439306982	0.2350161425	0.5277401962	0.0246223572
1	0.2564997041	0.0000000002	0.7435002172	0.0000000229	0.0000000556
0	0.0025979885	0.2969498915	0.7004521201	0.0000000000	0.0000000000
1	0.0004053586	0.1667542054	0.0684408972	0.6131017771	0.1512977617
0	0.2443369550	0.2134888495	0.0008565257	0.0001697553	0.5411479146
0	0.9381289268	0.0000000000	0.0574996521	0.0002313004	0.0041401206
0	0.0002777197	0.0858075651	0.3637981265	0.0831347765	0.4669818122
